"latitude","longitude","time_range","flag","gear","id","apparent_fishing_hours"
34.97,13.17,2024-06-18,"TUN","fishing",1,0.45
34.97,13.18,2024-06-18,"TUN","fishing",1,1.05
34.97,13.19,2024-06-18,"TUN","fishing",1,1.72
35.72,11.6,2024-06-29,"DZA","fishing",1,1.03
35.7,11.59,2024-06-29,"DZA","fishing",1,0.97
35.76,11.65,2024-06-30,"DZA","fishing",1,1.04
35.76,11.62,2024-06-30,"DZA","fishing",1,1.32
35.75,11.64,2024-06-30,"DZA","fishing",1,0.68
35.75,11.63,2024-06-28,"DZA","fishing",1,0.94
35.76,11.66,2024-06-30,"DZA","fishing",1,1.01
35.75,11.62,2024-06-29,"DZA","fishing",1,1.97
35.75,11.65,2024-06-30,"DZA","fishing",1,0.89
35.72,11.65,2024-06-30,"DZA","fishing",1,0.92
35.72,11.63,2024-06-30,"DZA","fishing",1,1.03
35.74,11.64,2024-06-28,"DZA","fishing",1,1.04
35.71,11.66,2024-06-28,"DZA","fishing",1,1.01
35.71,11.68,2024-06-29,"DZA","fishing",1,1.01
35.74,11.65,2024-06-30,"DZA","fishing",1,1.16
35.72,11.63,2024-06-27,"DZA","fishing",1,0.89
35.72,11.66,2024-06-28,"DZA","fishing",1,0.98
35.7,11.63,2024-06-28,"DZA","fishing",1,1.64
35.71,11.69,2024-06-27,"DZA","fishing",1,0.98
35.71,11.66,2024-06-27,"DZA","fishing",1,0.92
35.73,11.65,2024-06-28,"DZA","fishing",1,1
35.7,11.69,2024-06-27,"DZA","fishing",1,1.03
35.7,11.66,2024-06-28,"DZA","fishing",1,1.01
35.68,11.68,2024-06-27,"DZA","fishing",1,0.48
35.73,11.63,2024-06-28,"DZA","fishing",1,0.94
35.74,11.69,2024-06-29,"DZA","fishing",1,1.04
35.73,11.65,2024-06-30,"DZA","fishing",1,0.85
35.71,11.65,2024-06-28,"DZA","fishing",1,0.99
35.71,11.62,2024-06-29,"DZA","fishing",1,0.91
35.72,11.63,2024-06-28,"DZA","fishing",1,1.11
35.72,11.71,2024-06-29,"DZA","fishing",1,1.02
35.69,11.7,2024-06-27,"DZA","fishing",1,0.94
35.71,11.7,2024-06-27,"DZA","fishing",1,1.97
35.72,11.7,2024-06-29,"DZA","fishing",1,3.01
35.69,11.72,2024-06-29,"DZA","fishing",1,1
35.9,12.09,2024-06-16,"DZA","fishing",1,1.03
35.93,12.11,2024-06-16,"DZA","fishing",1,0.64
35.86,12.03,2024-06-16,"DZA","fishing",1,0.35
35.82,12.12,2024-06-16,"DZA","fishing",1,1.04
35.83,12.13,2024-06-16,"DZA","fishing",1,0.81
35.81,12.11,2024-06-16,"DZA","fishing",1,1.66
35.8,12.11,2024-06-16,"DZA","fishing",1,1.01
35.78,12.11,2024-06-17,"DZA","fishing",1,0.52
35.79,12.11,2024-06-17,"DZA","fishing",1,1.87
35.87,12.17,2024-06-16,"DZA","fishing",1,0.85
35.84,12.13,2024-06-16,"DZA","fishing",1,1.02
35.88,12.3,2024-06-16,"DZA","fishing",1,0.11
36,12.48,2024-06-17,"DZA","fishing",1,0.03
36,12.49,2024-06-17,"DZA","fishing",1,0.24
35.11,12.98,2024-06-21,"DZA","fishing",1,2.79
35.19,13.02,2024-06-20,"DZA","fishing",1,1.86
35.18,13.03,2024-06-20,"DZA","fishing",1,1
35.41,13.24,2024-06-18,"DZA","fishing",1,0.89
35.42,13.23,2024-06-18,"DZA","fishing",1,1.15
35.42,13.22,2024-06-18,"DZA","fishing",1,0.68
35.39,13.3,2024-06-17,"DZA","fishing",1,1.17
35.46,13.3,2024-06-17,"DZA","fishing",1,0.11
35.39,13.35,2024-06-17,"DZA","fishing",1,0.99
35.38,13.35,2024-06-17,"DZA","fishing",1,0.49
35.15,13.01,2024-06-20,"DZA","fishing",1,1.17
35.09,13.24,2024-06-19,"DZA","fishing",1,0.25
35.1,13.24,2024-06-19,"DZA","fishing",1,0.88
35.1,13.23,2024-06-19,"DZA","fishing",1,1.9
35.1,13.3,2024-06-20,"DZA","fishing",1,0.7
35.23,13.4,2024-06-20,"DZA","fishing",1,0.7
35.16,13.42,2024-06-20,"DZA","fishing",1,0.22
35.77,11.66,2024-06-30,"TUN","fishing",1,3
35.78,11.66,2024-06-30,"TUN","fishing",1,2
35.72,11.74,2024-06-30,"TUN","fishing",1,1.01
35.74,11.7,2024-06-30,"TUN","fishing",1,1
35.68,11.83,2024-06-30,"TUN","fishing",1,0.98
35.7,11.79,2024-06-30,"TUN","fishing",1,1.01
35.65,11.88,2024-06-30,"TUN","fishing",1,1
35.62,11.98,2024-06-30,"TUN","fishing",1,1.01
35.28,12.51,2024-06-29,"TUN","fishing",1,1
35.29,12.49,2024-06-29,"TUN","fishing",1,1.01
35.25,12.54,2024-06-28,"TUN","fishing",1,1
35.24,12.56,2024-06-28,"TUN","fishing",1,1
35.18,12.62,2024-06-28,"TUN","fishing",1,1
35.19,12.61,2024-06-28,"TUN","fishing",1,1
35.14,12.67,2024-06-28,"TUN","fishing",1,1
35.09,12.72,2024-06-28,"TUN","fishing",1,1
35.04,12.78,2024-06-28,"TUN","fishing",1,1.04
35.05,12.76,2024-06-28,"TUN","fishing",1,0.98
34.99,12.83,2024-06-27,"TUN","fishing",1,1
34.97,12.85,2024-06-27,"TUN","fishing",1,1.01
34.95,12.88,2024-06-27,"TUN","fishing",1,0.99
34.91,12.92,2024-06-27,"TUN","fishing",1,0.99
34.93,13,2024-06-24,"TUN","fishing",1,2
34.9,12.97,2024-06-25,"TUN","fishing",1,1.16
34.89,12.95,2024-06-27,"TUN","fishing",1,0.97
34.91,12.98,2024-06-24,"TUN","fishing",1,1.06
34.9,13.06,2024-06-21,"TUN","fishing",1,1
34.94,13.02,2024-06-24,"TUN","fishing",1,1
34.95,13.07,2024-06-24,"TUN","fishing",1,1.14
34.93,13.09,2024-06-24,"TUN","fishing",1,0.92
34.94,13.03,2024-06-24,"TUN","fishing",1,0.99
34.89,13.1,2024-06-24,"TUN","fishing",1,0.98
34.68,12.82,2024-06-26,"TUN","fishing",1,1.09
34.68,12.83,2024-06-25,"TUN","fishing",1,1.11
34.67,12.82,2024-06-25,"TUN","fishing",1,1.09
34.67,12.8,2024-06-26,"TUN","fishing",1,1.52
34.65,12.81,2024-06-25,"TUN","fishing",1,1.01
34.64,12.8,2024-06-26,"TUN","fishing",1,1.01
34.63,12.79,2024-06-26,"TUN","fishing",1,2.79
34.85,12.91,2024-06-25,"TUN","fishing",1,1.64
34.81,12.84,2024-06-25,"TUN","fishing",1,1.03
34.86,12.83,2024-06-25,"TUN","fishing",1,1.14
34.85,12.88,2024-06-25,"TUN","fishing",1,1.61
34.85,12.85,2024-06-25,"TUN","fishing",1,1.95
34.86,12.84,2024-06-25,"TUN","fishing",1,0.9
34.87,12.93,2024-06-25,"TUN","fishing",1,1.05
34.84,12.99,2024-06-27,"TUN","fishing",1,1.07
34.83,12.99,2024-06-27,"TUN","fishing",1,0.96
34.82,12.99,2024-06-27,"TUN","fishing",1,1.08
34.88,12.95,2024-06-25,"TUN","fishing",1,1
34.85,12.99,2024-06-27,"TUN","fishing",1,1
34.76,12.99,2024-06-27,"TUN","fishing",1,0.98
34.78,12.98,2024-06-22,"TUN","fishing",1,1.02
34.74,12.99,2024-06-22,"TUN","fishing",1,0.92
34.79,12.98,2024-06-21,"TUN","fishing",1,1.98
34.79,12.99,2024-06-27,"TUN","fishing",1,0.99
34.76,12.99,2024-06-22,"TUN","fishing",1,1
34.81,12.99,2024-06-27,"TUN","fishing",1,0.89
34.77,12.98,2024-06-22,"TUN","fishing",1,1.01
34.71,12.85,2024-06-26,"TUN","fishing",1,0.91
34.73,12.9,2024-06-26,"TUN","fishing",1,1.03
34.71,12.84,2024-06-25,"TUN","fishing",1,0.91
34.72,12.87,2024-06-26,"TUN","fishing",1,1.12
34.7,12.84,2024-06-26,"TUN","fishing",1,1.54
34.73,13,2024-06-22,"TUN","fishing",1,1.03
34.71,12.96,2024-06-26,"TUN","fishing",1,0.95
34.72,12.93,2024-06-26,"TUN","fishing",1,0.97
34.72,12.99,2024-06-27,"TUN","fishing",1,1.04
34.88,13.04,2024-06-21,"TUN","fishing",1,1.01
34.85,13.11,2024-06-21,"TUN","fishing",1,1
34.82,13.15,2024-06-21,"TUN","fishing",1,1.03
34.84,13.1,2024-06-24,"TUN","fishing",1,0.98
34.81,13.11,2024-06-24,"TUN","fishing",1,1.02
34.79,13.11,2024-06-24,"TUN","fishing",1,1.02
34.8,13.11,2024-06-24,"TUN","fishing",1,0.98
37.82,10.14,2024-06-27,"TUN","trawlers",1,1.66
37.77,10.16,2024-06-27,"TUN","trawlers",1,0
37.6,10.08,2024-06-25,"TUN","trawlers",1,1.02
37.6,10.07,2024-06-24,"TUN","trawlers",1,2.43
37.62,10.13,2024-06-24,"TUN","trawlers",1,0.53
37.66,10.22,2024-06-24,"TUN","trawlers",1,0.06
37.65,10.2,2024-06-24,"TUN","trawlers",1,2.7
37.7,10.24,2024-06-30,"TUN","trawlers",1,0
37.7,10.21,2024-06-30,"TUN","trawlers",1,8.89
35.26,12.09,2024-06-19,"DEU","fishing",1,0.9
35.28,12.08,2024-06-19,"DEU","fishing",1,0.07
35.23,12.21,2024-06-16,"DEU","fishing",1,1
35.27,12.27,2024-06-16,"DEU","fishing",1,1.01
35.07,12,2024-06-16,"DEU","fishing",1,1.01
35.1,12.05,2024-06-16,"DEU","fishing",1,0.99
35.1,12.1,2024-06-19,"DEU","fishing",1,1
34.92,12.12,2024-06-19,"DEU","fishing",1,1
35.1,12.28,2024-06-19,"DEU","fishing",1,0.5
34.99,12.16,2024-06-19,"DEU","fishing",1,0.99
34.9,12.28,2024-06-22,"DEU","fishing",1,1
34.94,12.3,2024-06-22,"DEU","fishing",1,1
35.29,12.33,2024-06-16,"DEU","fishing",1,0.97
35.22,12.33,2024-06-16,"DEU","fishing",1,1.02
35.19,12.46,2024-06-22,"DEU","fishing",1,1.02
35.22,12.48,2024-06-22,"DEU","fishing",1,1
35.18,12.46,2024-06-22,"DEU","fishing",1,0.96
35.04,12.33,2024-06-16,"DEU","fishing",1,1
35.07,12.38,2024-06-22,"DEU","fishing",1,1.03
35,12.33,2024-06-20,"DEU","fishing",1,0.75
35,12.33,2024-06-22,"DEU","fishing",1,1
34.99,12.34,2024-06-16,"DEU","fishing",1,0.82
35,12.36,2024-06-17,"DEU","fishing",1,0.19
34.97,12.36,2024-06-17,"DEU","fishing",1,0.99
34.97,12.32,2024-06-20,"DEU","fishing",1,1.02
34.85,12.25,2024-06-21,"DEU","fishing",1,1
34.82,12.29,2024-06-17,"DEU","fishing",1,1
34.86,12.29,2024-06-21,"DEU","fishing",1,0.99
34.83,12.28,2024-06-21,"DEU","fishing",1,1
34.84,12.28,2024-06-21,"DEU","fishing",1,1
34.78,12.25,2024-06-17,"DEU","fishing",1,4.01
34.75,12.25,2024-06-17,"DEU","fishing",1,0.97
34.77,12.24,2024-06-17,"DEU","fishing",1,1.02
34.78,12.26,2024-06-17,"DEU","fishing",1,0.17
34.81,12.26,2024-06-21,"DEU","fishing",1,0.99
34.76,12.25,2024-06-17,"DEU","fishing",1,1.06
34.77,12.22,2024-06-21,"DEU","fishing",1,1
34.73,12.21,2024-06-21,"DEU","fishing",1,1
34.62,12.18,2024-06-21,"DEU","fishing",1,1.01
34.65,12.19,2024-06-21,"DEU","fishing",1,0.98
34.72,12.22,2024-06-21,"DEU","fishing",1,1.02
34.51,12.12,2024-06-21,"DEU","fishing",1,0.99
34.47,12.1,2024-06-21,"DEU","fishing",1,1.01
34.37,12.07,2024-06-21,"DEU","fishing",1,1.01
34.32,12.05,2024-06-21,"DEU","fishing",1,1
34.56,12.14,2024-06-21,"DEU","fishing",1,1
34.88,12.32,2024-06-17,"DEU","fishing",1,1.01
34.82,12.65,2024-06-16,"DEU","fishing",1,0.07
35,12.66,2024-06-16,"DEU","fishing",1,1.09
35.03,12.74,2024-06-16,"DEU","fishing",1,0.35
34.98,12.84,2024-06-16,"DEU","fishing",1,0.91
34.98,12.87,2024-06-16,"DEU","fishing",1,0.66
34.28,12.03,2024-06-21,"DEU","fishing",1,1
34.28,12.08,2024-06-19,"DEU","fishing",1,1.47
34.29,12.08,2024-06-19,"DEU","fishing",1,0.23
34.3,12.06,2024-06-21,"DEU","fishing",1,0.75
36.43,11.11,2024-06-22,"ITA","trawlers",1,1.34
36.37,11.08,2024-06-22,"ITA","trawlers",1,0.27
36.36,11.1,2024-06-22,"ITA","trawlers",1,6.68
36.41,11.17,2024-06-23,"ITA","trawlers",1,4.54
36.38,11.2,2024-06-22,"ITA","trawlers",1,1.29
36.27,11.06,2024-06-22,"ITA","trawlers",1,2.27
37.11,11.73,2024-06-25,"ITA","trawlers",1,1
37.09,11.76,2024-06-25,"ITA","trawlers",1,0.98
37.13,11.72,2024-06-25,"ITA","trawlers",1,0.98
37.15,11.71,2024-06-25,"ITA","trawlers",1,1.01
37.09,11.79,2024-06-25,"ITA","trawlers",1,1.02
36.35,11.49,2024-06-22,"ITA","trawlers",1,1.02
36.4,11.58,2024-06-24,"ITA","trawlers",1,0.78
36.39,11.6,2024-06-22,"ITA","trawlers",1,0.83
36.27,11.31,2024-06-22,"ITA","trawlers",1,2.04
36.48,11.65,2024-06-24,"ITA","trawlers",1,0.14
36.51,11.69,2024-06-24,"ITA","trawlers",1,1.01
36.48,11.67,2024-06-24,"ITA","trawlers",1,1
36.47,11.71,2024-06-24,"ITA","trawlers",1,1.34
36.53,11.75,2024-06-24,"ITA","trawlers",1,1
36.43,11.61,2024-06-24,"ITA","trawlers",1,1.62
36.43,11.66,2024-06-24,"ITA","trawlers",1,1.13
36.44,11.64,2024-06-24,"ITA","trawlers",1,14.48
35.94,11.61,2024-06-23,"ITA","trawlers",1,0.59
36.51,12.12,2024-06-21,"ITA","trawlers",1,0.99
36.48,12.09,2024-06-21,"ITA","trawlers",1,1
36.51,12.11,2024-06-17,"ITA","trawlers",1,1.01
36.51,12.1,2024-06-16,"ITA","trawlers",1,1.04
36.49,12.12,2024-06-16,"ITA","trawlers",1,1.02
36.52,12.09,2024-06-30,"ITA","trawlers",1,0.99
36.47,12.13,2024-06-20,"ITA","trawlers",1,0.98
36.51,12.1,2024-06-18,"ITA","trawlers",1,1
36.5,12.07,2024-06-21,"ITA","trawlers",1,1
36.48,12.12,2024-06-20,"ITA","trawlers",1,1.01
36.51,12.1,2024-06-17,"ITA","trawlers",2,3.02
36.5,12.09,2024-06-19,"ITA","trawlers",1,1
36.34,12.12,2024-06-20,"ITA","trawlers",1,0.96
36.48,12.16,2024-06-17,"ITA","trawlers",1,0.98
36.47,12.17,2024-06-16,"ITA","trawlers",1,1
36.49,12.15,2024-06-18,"ITA","trawlers",1,0.77
36.5,12.14,2024-06-16,"ITA","trawlers",1,0.82
36.49,12.15,2024-06-19,"ITA","trawlers",1,2.01
36.48,12.17,2024-06-18,"ITA","trawlers",1,1
36.48,12.16,2024-06-30,"ITA","trawlers",1,1
36.48,12.16,2024-06-21,"ITA","trawlers",1,1.01
36.46,12.18,2024-06-16,"ITA","trawlers",1,0.95
36.46,12.18,2024-06-17,"ITA","trawlers",1,0.77
36.52,12.27,2024-06-30,"ITA","trawlers",1,0.61
36.33,12.2,2024-06-21,"ITA","trawlers",1,1.04
36.33,12.15,2024-06-20,"ITA","trawlers",1,1.03
36.35,12.15,2024-06-21,"ITA","trawlers",1,1
36.37,12.27,2024-06-20,"ITA","trawlers",1,0.94
36.37,12.22,2024-06-20,"ITA","trawlers",1,1.01
36.31,12.21,2024-06-20,"ITA","trawlers",1,0.96
36.3,12.26,2024-06-20,"ITA","trawlers",1,0.37
36.4,12.36,2024-06-20,"ITA","trawlers",1,0.84
36.29,12.31,2024-06-20,"ITA","trawlers",1,0.8
36.04,11.94,2024-06-25,"TUN","fishing",1,2.02
36.05,11.94,2024-06-25,"TUN","fishing",1,1.96
36.01,11.94,2024-06-25,"TUN","fishing",1,0.98
36.03,11.94,2024-06-25,"TUN","fishing",1,1.02
35.97,11.94,2024-06-25,"TUN","fishing",1,1.03
35.99,11.94,2024-06-25,"TUN","fishing",1,1.03
35.96,11.95,2024-06-25,"TUN","fishing",1,0.98
35.9,11.95,2024-06-25,"TUN","fishing",1,0.94
35.89,11.94,2024-06-25,"TUN","fishing",1,1.16
35.86,11.94,2024-06-26,"TUN","fishing",1,0.72
36.07,11.96,2024-06-25,"TUN","fishing",1,1.02
36.07,11.97,2024-06-24,"TUN","fishing",1,0.99
36.06,11.96,2024-06-25,"TUN","fishing",1,0.99
36.08,12.03,2024-06-24,"TUN","fishing",1,0.91
36.05,12.05,2024-06-24,"TUN","fishing",1,1.01
36.03,12.28,2024-06-21,"TUN","fishing",1,1.01
36.04,12.34,2024-06-21,"TUN","fishing",1,1.02
36,12.02,2024-06-27,"TUN","fishing",1,0.95
36,12,2024-06-27,"TUN","fishing",1,1.78
36,12,2024-06-26,"TUN","fishing",1,4.08
36,12.01,2024-06-27,"TUN","fishing",1,1.18
35.99,12,2024-06-26,"TUN","fishing",1,2.92
36,12.04,2024-06-27,"TUN","fishing",1,1.02
35.96,11.98,2024-06-26,"TUN","fishing",1,0.96
35.92,11.97,2024-06-26,"TUN","fishing",1,1
35.93,11.97,2024-06-26,"TUN","fishing",1,1.08
35.97,12.06,2024-06-27,"TUN","fishing",2,6.02
35.97,12.07,2024-06-27,"TUN","fishing",1,1.99
35.98,12.06,2024-06-27,"TUN","fishing",1,2
35.96,12.05,2024-06-27,"TUN","fishing",2,3.97
36.01,12.07,2024-06-24,"TUN","fishing",1,1.03
35.99,12.05,2024-06-27,"TUN","fishing",1,0.99
35.97,12.1,2024-06-24,"TUN","fishing",1,0.99
35.99,12.04,2024-06-27,"TUN","fishing",1,1
35.95,12.09,2024-06-28,"TUN","fishing",2,6.99
35.95,12.11,2024-06-24,"TUN","fishing",1,1.25
35.95,12.12,2024-06-28,"TUN","fishing",2,4
35.93,12.12,2024-06-24,"TUN","fishing",1,0.75
35.95,12.1,2024-06-28,"TUN","fishing",2,6.02
35.89,11.96,2024-06-26,"TUN","fishing",1,1
35.87,11.95,2024-06-26,"TUN","fishing",1,1.02
35.94,12.14,2024-06-28,"TUN","fishing",1,2.98
35.9,12.14,2024-06-29,"TUN","fishing",1,2.02
35.89,12.14,2024-06-29,"TUN","fishing",1,0.72
35.92,12.14,2024-06-29,"TUN","fishing",1,2.01
35.99,12.22,2024-06-21,"TUN","fishing",1,1
36.01,12.25,2024-06-21,"TUN","fishing",1,1
36,12.24,2024-06-21,"TUN","fishing",1,0.99
36.03,12.27,2024-06-21,"TUN","fishing",1,1
35.95,12.22,2024-06-22,"TUN","fishing",1,1
35.91,12.23,2024-06-22,"TUN","fishing",1,1.17
35.94,12.22,2024-06-22,"TUN","fishing",1,1.02
35.88,12.17,2024-06-29,"TUN","fishing",1,2.01
35.88,12.14,2024-06-24,"TUN","fishing",1,1.09
35.84,12.17,2024-06-23,"TUN","fishing",1,0.64
35.83,12.17,2024-06-30,"TUN","fishing",1,1.01
35.87,12.15,2024-06-24,"TUN","fishing",1,1.32
35.85,12.17,2024-06-30,"TUN","fishing",1,2
35.77,12.2,2024-06-22,"TUN","fishing",1,1.08
35.81,12.15,2024-06-30,"TUN","fishing",1,2.82
35.81,12.14,2024-06-30,"TUN","fishing",1,2.01
35.76,12.21,2024-06-22,"TUN","fishing",1,0.62
35.8,12.19,2024-06-23,"TUN","fishing",1,1.01
35.79,12.2,2024-06-22,"TUN","fishing",1,1.99
35.79,12.2,2024-06-23,"TUN","fishing",1,1.15
35.77,12.21,2024-06-23,"TUN","fishing",1,1.19
35.76,12.2,2024-06-22,"TUN","fishing",1,0.94
35.81,12.16,2024-06-30,"TUN","fishing",1,0.42
35.88,12.23,2024-06-22,"TUN","fishing",1,1.52
35.75,12.22,2024-06-23,"TUN","fishing",1,0.65
35.74,12.22,2024-06-23,"TUN","fishing",1,1.13
36.02,12.38,2024-06-21,"TUN","fishing",1,0.96
36.01,12.41,2024-06-21,"TUN","fishing",1,1.01
35.99,12.48,2024-06-21,"TUN","fishing",1,1
35.96,12.51,2024-06-21,"TUN","fishing",1,1.01
35.53,12.91,2024-06-20,"TUN","fishing",1,1
35.56,12.89,2024-06-20,"TUN","fishing",1,0.94
35.51,12.93,2024-06-20,"TUN","fishing",1,1
35.48,12.95,2024-06-20,"TUN","fishing",1,0.99
35.43,12.97,2024-06-20,"TUN","fishing",1,1.02
35.46,12.96,2024-06-20,"TUN","fishing",1,1.01
35.39,12.99,2024-06-20,"TUN","fishing",1,1.01
35.33,13.02,2024-06-20,"TUN","fishing",1,0.99
35.35,13.01,2024-06-20,"TUN","fishing",1,1.03
35.3,13.04,2024-06-20,"TUN","fishing",1,0.98
35.29,13.05,2024-06-20,"TUN","fishing",1,1.03
35.27,13.06,2024-06-20,"TUN","fishing",1,0.99
35.32,13.03,2024-06-20,"TUN","fishing",1,1.01
35.22,13.08,2024-06-19,"TUN","fishing",1,1
35.05,13.02,2024-06-19,"TUN","fishing",1,2.98
35.07,13.02,2024-06-19,"TUN","fishing",1,2.98
35.07,13.06,2024-06-18,"TUN","fishing",1,1.98
35.08,13.04,2024-06-18,"TUN","fishing",1,2.99
35.07,13.07,2024-06-18,"TUN","fishing",1,0.99
35.08,13.08,2024-06-18,"TUN","fishing",1,0.55
35.06,13.04,2024-06-19,"TUN","fishing",1,1
35.09,13.09,2024-06-19,"TUN","fishing",1,1.17
35.09,13.09,2024-06-18,"TUN","fishing",1,1.01
35.07,13.05,2024-06-18,"TUN","fishing",1,1.01
35.12,13.12,2024-06-19,"TUN","fishing",1,2.02
35.12,13.12,2024-06-18,"TUN","fishing",1,1.01
35.09,13.12,2024-06-18,"TUN","fishing",1,1.02
35.04,13.11,2024-06-17,"TUN","fishing",1,0.98
34.93,13.09,2024-06-17,"TUN","fishing",1,0.91
35.01,13.11,2024-06-16,"TUN","fishing",1,2.02
35.01,13.14,2024-06-16,"TUN","fishing",1,1.19
34.97,13.12,2024-06-16,"TUN","fishing",1,2
34.97,13.1,2024-06-17,"TUN","fishing",1,0.94
35.02,13.13,2024-06-16,"TUN","fishing",1,2
35,13.11,2024-06-17,"TUN","fishing",1,1.04
34.99,13.11,2024-06-17,"TUN","fishing",1,1.02
35.02,13.12,2024-06-16,"TUN","fishing",1,1
34.9,13.1,2024-06-17,"TUN","fishing",1,1.99
34.95,13.11,2024-06-16,"TUN","fishing",1,2.02
34.92,13.1,2024-06-17,"TUN","fishing",1,3.24
34.91,13.1,2024-06-17,"TUN","fishing",1,1
38.04,9.39,2024-06-24,"TUN","trawlers",1,1.13
38.04,9.41,2024-06-24,"TUN","trawlers",2,0.98
38.05,9.43,2024-06-24,"TUN","trawlers",1,1.05
38.16,9.62,2024-06-26,"TUN","trawlers",1,1
38.15,9.61,2024-06-26,"TUN","trawlers",1,1.1
38.18,9.64,2024-06-28,"TUN","trawlers",1,1.55
38.17,9.63,2024-06-24,"TUN","trawlers",2,2.05
38.17,9.62,2024-06-24,"TUN","trawlers",1,1.01
38.14,9.6,2024-06-26,"TUN","trawlers",1,0.96
38.18,9.64,2024-06-25,"TUN","trawlers",1,1.44
38.16,9.67,2024-06-26,"TUN","trawlers",1,1.02
38.15,9.62,2024-06-23,"TUN","trawlers",1,0.87
38.14,9.59,2024-06-24,"TUN","trawlers",1,1
38.18,9.65,2024-06-26,"TUN","trawlers",1,0.73
38.12,9.56,2024-06-24,"TUN","trawlers",1,1.87
38.1,9.55,2024-06-25,"TUN","trawlers",1,1.5
38.09,9.53,2024-06-24,"TUN","trawlers",1,1.6
38.09,9.54,2024-06-24,"TUN","trawlers",1,1.1
38.12,9.56,2024-06-26,"TUN","trawlers",2,3.71
38.12,9.57,2024-06-23,"TUN","trawlers",2,2.41
38.12,9.56,2024-06-25,"TUN","trawlers",2,2.05
38.12,9.58,2024-06-23,"TUN","trawlers",1,0.26
38.12,9.58,2024-06-25,"TUN","trawlers",1,1.01
38.17,9.74,2024-06-24,"TUN","trawlers",1,1
38.2,9.74,2024-06-25,"TUN","trawlers",1,1.02
38.17,9.69,2024-06-24,"TUN","trawlers",1,2.06
38.19,9.71,2024-06-29,"TUN","trawlers",1,1
38.16,9.74,2024-06-25,"TUN","trawlers",1,1
38.19,9.7,2024-06-25,"TUN","trawlers",1,1.01
38.15,9.74,2024-06-26,"TUN","trawlers",2,2.03
38.2,9.67,2024-06-28,"TUN","trawlers",1,1
38.16,9.78,2024-06-23,"TUN","trawlers",2,2.04
38.16,9.79,2024-06-23,"TUN","trawlers",1,1.14
38.16,9.78,2024-06-26,"TUN","trawlers",1,1.92
38.14,9.81,2024-06-24,"TUN","trawlers",1,1.54
38.19,9.76,2024-06-29,"TUN","trawlers",1,1
38.15,9.82,2024-06-27,"TUN","trawlers",1,0.43
38.15,9.78,2024-06-25,"TUN","trawlers",1,2.1
38.16,9.76,2024-06-24,"TUN","trawlers",2,3.14
38.16,9.81,2024-06-27,"TUN","trawlers",1,1.07
38.15,9.82,2024-06-25,"TUN","trawlers",1,1.42
38.14,9.78,2024-06-26,"TUN","trawlers",1,1.05
38.19,9.77,2024-06-28,"TUN","trawlers",1,1.02
38.13,9.82,2024-06-26,"TUN","trawlers",1,0.75
38.13,9.83,2024-06-26,"TUN","trawlers",1,0.28
38.13,9.83,2024-06-25,"TUN","trawlers",1,1.06
38.28,10.17,2024-06-29,"TUN","trawlers",1,1
38.29,10.2,2024-06-28,"TUN","trawlers",1,0.83
38.3,10.21,2024-06-30,"TUN","trawlers",1,1.01
38.31,10.3,2024-06-27,"TUN","trawlers",1,0.99
38.32,10.38,2024-06-27,"TUN","trawlers",2,2.01
38.33,10.41,2024-06-27,"TUN","trawlers",1,1.01
38.35,10.47,2024-06-27,"TUN","trawlers",2,2
38.14,9.99,2024-06-29,"TUN","trawlers",2,2.56
38.14,9.96,2024-06-30,"TUN","trawlers",1,1.04
38.15,10.01,2024-06-29,"TUN","trawlers",3,3.05
38.11,9.95,2024-06-30,"TUN","trawlers",1,1
38.13,9.99,2024-06-30,"TUN","trawlers",1,1
38.1,9.94,2024-06-30,"TUN","trawlers",2,3
38.13,9.98,2024-06-30,"TUN","trawlers",2,2.99
38.23,10.1,2024-06-30,"TUN","trawlers",2,2
38.22,10.1,2024-06-29,"TUN","trawlers",2,2
38.21,10.09,2024-06-28,"TUN","trawlers",1,1
38.2,10.08,2024-06-29,"TUN","trawlers",2,2.94
38.19,10.07,2024-06-30,"TUN","trawlers",3,4.02
38.18,10.06,2024-06-28,"TUN","trawlers",1,1
38.2,10.08,2024-06-30,"TUN","trawlers",2,1.98
38.18,10.02,2024-06-30,"TUN","trawlers",1,0.93
38.16,10.03,2024-06-30,"TUN","trawlers",2,2
38.15,10.02,2024-06-30,"TUN","trawlers",1,1
38.18,10.02,2024-06-28,"TUN","trawlers",1,1
38.27,10.16,2024-06-28,"TUN","trawlers",1,1
38.27,10.16,2024-06-29,"TUN","trawlers",1,1
38.24,10.12,2024-06-28,"TUN","trawlers",2,2
38.24,10.12,2024-06-29,"TUN","trawlers",1,0.99
38.26,10.13,2024-06-29,"TUN","trawlers",2,2.01
37.94,9.13,2024-06-26,"TUN","trawlers",1,1.15
37.93,9.1,2024-06-25,"TUN","trawlers",1,3.74
37.87,9.1,2024-06-26,"TUN","trawlers",1,2.19
37.89,9.06,2024-06-30,"TUN","trawlers",1,1.92
37.86,9.09,2024-06-30,"TUN","trawlers",1,1.82
37.92,9.09,2024-06-30,"TUN","trawlers",1,0.98
37.88,9.12,2024-06-30,"TUN","trawlers",1,1
37.91,9.07,2024-06-25,"TUN","trawlers",1,1.7
37.88,9.1,2024-06-30,"TUN","trawlers",1,1.13
38.01,9.28,2024-06-26,"TUN","trawlers",1,0.99
